title,thumbnailUrl,contentUrl,place,castigList,url,startDate,endDate,End_date,artist1,artist2,artist3,artist4,artist5,artist6,artist7,artist8,artist9,artist10,artist11,artist12,artist13,artist14,artist15,artist16,artist17,artist18,artist19,artist20,artist21,artist22,artist23,artist24,artist25,artist26,genre,location
"1st Label Concert in NE,VOT LAND",http://ticketimage.interpark.com/Play/image/large/24/24009093_p.gif,https://ticketimage.interpark.com/Play/image/etc/24/24009093-01.jpg,스페이스브릭(자세히),,https://tickets.interpark.com/goods/24009093,2024.07.27,2024.07.27,2024-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,락,경북
2024 김창옥 토크콘서트 시즌4 - 고양,http://ticketimage.interpark.com/Play/image/large/24/24006363_p.gif,https://ticketimage.interpark.com/Play/image/etc/24/24006363-01.jpg,고양아람누리 아람극장(자세히),김창옥,https://tickets.interpark.com/goods/24006363,2024.09.01,2024.09.01,2024-09-01,김창옥,,,,,,,,,,,,,,,,,,,,,,,,,,그 외,제주
2024 김창옥 토크콘서트 시즌4 - 서울,http://ticketimage.interpark.com/Play/image/large/24/24005035_p.gif,https://ticketimage.interpark.com/Play/image/etc/24/24005035-01.jpg,연세대학교 대강당(자세히),김창옥,https://tickets.interpark.com/goods/24005035,2024.07.07,2024.07.07,2024-07-07,김창옥,,,,,,,,,,,,,,,,,,,,,,,,,,내한,제주
2024 김창옥 토크콘서트 시즌4 - 안산,http://ticketimage.interpark.com/Play/image/large/24/24005450_p.gif,"https://ticketimage.interpark.com/Play/image/etc/24/24005450-01.jpg, https://ticketimage.interpark.com/Play/image/etc/24/24005450-02.jpg",안산문화예술의전당 해돋이극장(자세히),,https://tickets.interpark.com/goods/24005450,2024.07.06,2024.07.06,2024-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,댄스,부산
2024 김창옥 토크콘서트 시즌4 - 오산,http://ticketimage.interpark.com/Play/image/large/24/24007946_p.gif,"https://ticketimage.interpark.com/Play/image/etc/24/24007952-01.jpg, https://ticketimage.interpark.com/Play/image/etc/24/24007952-02.jpg",오산문화예술회관 대공연장(자세히),,https://tickets.interpark.com/goods/24007946,2024.08.10,2024.08.10,2024-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,락,세종
2024 김창옥 토크콘서트 시즌4 - 원주,http://ticketimage.interpark.com/Play/image/large/24/24005824_p.gif,https://ticketimage.interpark.com/Play/image/etc/24/24005824-01.jpg,원주 백운아트홀(자세히),,https://tickets.interpark.com/goods/24005824,2024.11.03,2024.11.03,2024-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,트로트,경남
2024 김창옥 토크콘서트 시즌4 - 익산,http://ticketimage.interpark.com/Play/image/large/24/24008440_p.gif,"https://ticketimage.interpark.com/Play/image/etc/24/24008440-01.jpg, https://ticketimage.interpark.com/Play/image/etc/24/24008440-02.jpg",익산예술의전당 대공연장(자세히),김창옥,https://tickets.interpark.com/goods/24008440,2024.09.07,2024.09.07,2024-09-07,김창옥,,,,,,,,,,,,,,,,,,,,,,,,,,댄스,대구
2024 김창완밴드 전국투어 〈개구쟁이〉 - 부산,http://ticketimage.interpark.com/Play/image/large/24/24004876_p.gif,https://ticketimage.interpark.com/Play/image/etc/24/24004876-01.jpg,부산문화회관 대극장(자세히),,https://tickets.interpark.com/goods/24004876,2024.07.07,2024.07.07,2024-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,발라드,속초
2024 남진 콘서트 〈음악중심〉 - 안녕 부천,http://ticketimage.interpark.com/Play/image/large/24/24008804_p.gif,https://ticketimage.interpark.com/Play/image/etc/24/24008804-01.jpg,부천실내체육관(자세히),,https://tickets.interpark.com/goods/24008804,2024.09.07,2024.09.07,2024-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,내한,춘천
2024 루프탑 공연 Summer Sunset ［밴드기린 x 하터 댄 줄라이］－부산,http://ticketimage.interpark.com/Play/image/large/24/24009134_p.gif,https://ticketimage.interpark.com/Play/image/etc/24/24009134-02.jpg,KT&G 상상마당 부산 13층 루프탑(자세히),,https://tickets.interpark.com/goods/24009134,2024.07.19,2024.07.19,2024-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,내한,강원
2024 박성현의 트롯클래식－대전,http://ticketimage.interpark.com/Play/image/large/24/24009105_p.gif,https://ticketimage.interpark.com/Play/image/etc/24/24009105-01.jpg,대전청소년위캔센터 대강당(자세히),,https://tickets.interpark.com/goods/24009105,2024.07.27,2024.07.27,2024-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,댄스,세종
2024 박정현 소극장 콘서트 ［ 이음 ］,http://ticketimage.interpark.com/Play/image/large/24/24006782_p.gif,https://ticketimage.interpark.com/Play/image/etc/24/24006782-02.jpg,백암아트홀(자세히),박정현,https://tickets.interpark.com/goods/24006782,2024.07.11,2024.07.14,2024-07-14,박정현,,,,,,,,,,,,,,,,,,,,,,,,,,댄스,경기
2024 변진섭 전국투어 콘서트：변천사 - 대구,http://ticketimage.interpark.com/Play/image/large/24/24007935_p.gif,https://ticketimage.interpark.com/Play/image/etc/24/24007935-01.jpg,대구보건대학교 인당아트홀(자세히),,https://tickets.interpark.com/goods/24007935,2024.07.28,2024.07.28,2024-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,발라드,충청
2024 변진섭 전국투어 콘서트：변천사－인천,http://ticketimage.interpark.com/Play/image/large/24/24007235_p.gif,https://ticketimage.interpark.com/Play/image/etc/24/24007235-02.jpg,부평아트센터 해누리 극장(자세히),,https://tickets.interpark.com/goods/24007235,2024.07.20,2024.07.20,2024-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,그 외,서울
2024 변진섭 전국투어 콘서트：변천사－평택,http://ticketimage.interpark.com/Play/image/large/24/24008279_p.gif,https://ticketimage.interpark.com/Play/image/etc/24/24008279-01.jpg,평택 서부문화예술회관 대공연장(자세히),변진섭,https://tickets.interpark.com/goods/24008279,2024.07.27,2024.07.27,2024-07-27,변진섭,,,,,,,,,,,,,,,,,,,,,,,,,,힙합,충청
2024 블루밍 스테이지 ［헤이즈 x 로꼬］,http://ticketimage.interpark.com/Play/image/large/24/24008166_p.gif,https://ticketimage.interpark.com/Play/image/etc/24/24008166-02.jpg,경희대학교 평화의전당(자세히),"로꼬, 헤이즈",https://tickets.interpark.com/goods/24008166,2024.07.27,2024.07.27,2024-07-27,로꼬,헤이즈,,,,,,,,,,,,,,,,,,,,,,,,,발라드,경남
"2024 빅3 ＂행복한만남＂ 〈강진,김용임,진성〉 - 광주",http://ticketimage.interpark.com/Play/image/large/24/24007514_p.gif,https://ticketimage.interpark.com/Play/image/etc/24/24007514-02.jpg,광주예술의전당 대극장(자세히),,https://tickets.interpark.com/goods/24007514,2024.07.13,2024.07.13,2024-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,발라드,대전
"2024 빅3 “행복한만남” 〈강진,김용임,진성〉 - 전주",http://ticketimage.interpark.com/Play/image/large/24/24007527_p.gif,https://ticketimage.interpark.com/Play/image/etc/24/24007527-02.jpg,한국소리문화의전당 모악당(자세히),,https://tickets.interpark.com/goods/24007527,2024.07.20,2024.07.20,2024-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,발라드,전라
2024 심수봉 전국투어 콘서트 : 꽃길 - 고양,http://ticketimage.interpark.com/Play/image/large/24/24007653_p.gif,https://ticketimage.interpark.com/Play/image/etc/24/24007653-02.jpg,고양아람누리 아람극장(자세히),,https://tickets.interpark.com/goods/24007653,2024.08.24,2024.08.24,2024-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,발라드,전라
2024 심수봉 전국투어 콘서트：꽃길 - 김해,http://ticketimage.interpark.com/Play/image/large/24/24008836_p.gif,https://ticketimage.interpark.com/Play/image/etc/24/24008836-01.jpg,김해문화의전당 마루홀(자세히),,https://tickets.interpark.com/goods/24008836,2024.09.21,2024.09.21,2024-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,힙합,속초
2024 심수봉 전국투어 콘서트：꽃길 - 부산,http://ticketimage.interpark.com/Play/image/large/24/24008542_p.gif,https://ticketimage.interpark.com/Play/image/etc/24/24008542-02.jpg,KBS부산홀(자세히),심수봉,https://tickets.interpark.com/goods/24008542,2024.09.07,2024.09.07,2024-09-07,심수봉,,,,,,,,,,,,,,,,,,,,,,,,,,트로트,강원
2024 심수봉 전국투어콘서트 - 원주,http://ticketimage.interpark.com/Play/image/large/24/24006614_p.gif,https://ticketimage.interpark.com/Play/image/etc/24/24006614-01.jpg,원주종합체육관(자세히),,https://tickets.interpark.com/goods/24006614,2024.07.20,2024.07.20,2024-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,락,속초
2024 싱어게인3 TOP10 전국투어 - 제주,http://ticketimage.interpark.com/Play/image/large/24/24007255_p.gif,https://ticketimage.interpark.com/Play/image/etc/24/24007255-01.jpg,제주 한라체육관(자세히),,https://tickets.interpark.com/goods/24007255,2024.07.06,2024.07.06,2024-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,그 외,세종
2024 싱어게인3 TOP10 전국투어 앵콜 - 부산,http://ticketimage.interpark.com/Play/image/large/24/24007236_p.gif,https://ticketimage.interpark.com/Play/image/etc/24/24007236-02.jpg,KBS 부산홀(자세히),,https://tickets.interpark.com/goods/24007236,2024.07.13,2024.07.13,2024-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,그 외,인천
2024 싱어게인3 TOP10 전국투어 앵콜 - 서울,http://ticketimage.interpark.com/Play/image/large/24/24007501_p.gif,https://ticketimage.interpark.com/Play/image/etc/24/24007501-02.jpg,SK올림픽핸드볼경기장(자세히),,https://tickets.interpark.com/goods/24007501,2024.08.10,2024.08.10,2024-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,힙합,대구
2024 어반자카파 팬 콘서트,http://ticketimage.interpark.com/Play/image/large/24/24008358_p.gif,https://ticketimage.interpark.com/Play/image/etc/24/24008358-05.jpg,블루스퀘어 마스터카드홀(자세히),어반자카파,https://tickets.interpark.com/goods/24008358,2024.07.20,2024.07.21,2024-07-21,어반자카파,,,,,,,,,,,,,,,,,,,,,,,,,,트로트,인천
2024 여름愛이천 스테이지 ‘형돈이와 대준이 X 마미손’ 콘서트,http://ticketimage.interpark.com/Play/image/large/24/24007392_p.gif,https://ticketimage.interpark.com/Play/image/etc/24/24007392-01.jpg,이천아트홀 대공연장(자세히),,https://tickets.interpark.com/goods/24007392,2024.08.24,2024.08.24,2024-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,그 외,강원
2024 영화의전당 11시 음악회 10월 〈재즈의 미학과 영화음악〉 - 부산,http://ticketimage.interpark.com/Play/image/large/24/24002847_p.gif,"https:https://ticketimage.interpark.com/Play/ITM/Data/Modify/2024/5/2024052415442538.jpg, https:https://ticketimage.interpark.com/Play/ITM/Data/Modify/2024/2/2024022616014096.jpg, https://ticketimage.interpark.com/Play/image/etc/24/24002840-02.jpg",영화의전당 하늘연극장(자세히),,https://tickets.interpark.com/goods/24002847,2024.10.30,2024.10.30,2024-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,댄스,강원
"2024 영화의전당 11시 음악회 11월 〈영화, 오케스트라를 만나다〉 - 부산",http://ticketimage.interpark.com/Play/image/large/24/24002844_p.gif,"https:https://ticketimage.interpark.com/Play/ITM/Data/Modify/2024/5/2024052415444635.jpg, https:https://ticketimage.interpark.com/Play/ITM/Data/Modify/2024/2/2024022616020399.jpg, https://ticketimage.interpark.com/Play/image/etc/24/24002840-02.jpg",영화의전당 하늘연극장(자세히),,https://tickets.interpark.com/goods/24002844,2024.11.27,2024.11.27,2024-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,발라드,인천
2024 영화의전당 11시 음악회 7월 〈음악으로 영상에 맞춤옷을 입히다 : 스코어링의 미학〉,http://ticketimage.interpark.com/Play/image/large/24/24002893_p.gif,"https://ticketimage.interpark.com/240028932024/05/24/bc9c5256.jpg, https:https://ticketimage.interpark.com/Play/ITM/Data/Modify/2024/2/2024022811054258.jpg, https://ticketimage.interpark.com/Play/image/etc/24/24002840-02.jpg",영화의전당 하늘연극장(자세히),,https://tickets.interpark.com/goods/24002893,2024.07.31,2024.07.31,2024-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,내한,춘천
2024 영화의전당 11시 음악회 8월 〈감독의 작품세계를 채색하다 PART I : 이명세〉,http://ticketimage.interpark.com/Play/image/large/24/24002840_p.gif,"https:https://ticketimage.interpark.com/Play/ITM/Data/Modify/2024/5/2024052415435520.jpg, https:https://ticketimage.interpark.com/Play/ITM/Data/Modify/2024/2/2024022616005255.jpg, https://ticketimage.interpark.com/Play/image/etc/24/24002840-02.jpg",영화의전당 하늘연극장(자세히),,https://tickets.interpark.com/goods/24002840,2024.08.28,2024.08.28,2024-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,힙합,강원
2024 영화의전당 11시 음악회 9월 〈감독의 작품세계를 채색하다 PART II : 허진호〉,http://ticketimage.interpark.com/Play/image/large/24/24002824_p.gif,"https:https://ticketimage.interpark.com/Play/ITM/Data/Modify/2024/5/2024052415441026.jpg, https:https://ticketimage.interpark.com/Play/ITM/Data/Modify/2024/2/2024022616011913.jpg, https://ticketimage.interpark.com/Play/image/etc/24/24002840-02.jpg",영화의전당 하늘연극장(자세히),,https://tickets.interpark.com/goods/24002824,2024.09.25,2024.09.25,2024-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,힙합,광주
2024 예술경영지원센터 지역맞춤형 중소규모 선정공연 ‘실험실 콘서트’ - 이천,http://ticketimage.interpark.com/Play/image/large/24/24008258_p.gif,"https://ticketimage.interpark.com/Play/image/etc/24/24008258-01.jpg, https://ticketimage.interpark.com/Play/image/etc/24/24008258-02.jpg",이천아트홀 소공연장(자세히),,https://tickets.interpark.com/goods/24008258,2024.08.31,2024.08.31,2024-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,힙합,광주
"2024 오누이 “우리들의 학창시절” 〈김용임,진성〉 - 목포",http://ticketimage.interpark.com/Play/image/large/24/24007504_p.gif,https://ticketimage.interpark.com/Play/image/etc/24/24007504-01.jpg,목포시민문화체육센터 대공연장(자세히),"김용임, 진성",https://tickets.interpark.com/goods/24007504,2024.07.27,2024.07.27,2024-07-27,김용임,진성,,,,,,,,,,,,,,,,,,,,,,,,,그 외,대구
"2024 오누이 “우리들의 학창시절” 〈김용임,진성〉 - 제주도",http://ticketimage.interpark.com/Play/image/large/24/24008662_p.gif,https://ticketimage.interpark.com/Play/image/etc/24/24008662-01.jpg,제주 한라아트홀(자세히),"김용임, 진성",https://tickets.interpark.com/goods/24008662,2024.09.07,2024.09.07,2024-09-07,김용임,진성,,,,,,,,,,,,,,,,,,,,,,,,,댄스,춘천
2024 오은영의 더할나위없이 ［날마다 당당당］ - 광주,http://ticketimage.interpark.com/Play/image/large/24/24007335_p.gif,https://ticketimage.interpark.com/Play/image/etc/24/24007335-01.jpg,광주예술의전당 대극장(자세히),오은영,https://tickets.interpark.com/goods/24007335,2024.07.14,2024.07.14,2024-07-14,오은영,,,,,,,,,,,,,,,,,,,,,,,,,,락,광주
2024 월간뮤지크 〈어게인 싱어〉,http://ticketimage.interpark.com/TicketImage/main/common/mobile/noimage_vtc.jpg,https:https://ticketimage.interpark.com/Play/ITM/Data/Detail/2024/6/2024061109354726.jpg,양천문화회관 대극장(자세히),정동화,https://tickets.interpark.com/goods/24009159,2024.07.31,2024.07.31,2024-07-31,정동화,,,,,,,,,,,,,,,,,,,,,,,,,,발라드,경기
2024 윤성 단독 콘서트 ‘미소’,http://ticketimage.interpark.com/Play/image/large/24/24007579_p.gif,https://ticketimage.interpark.com/Play/image/etc/24/24007579-02.jpg,JTN 아트홀 2관(자세히),윤성,https://tickets.interpark.com/goods/24007579,2024.06.18,2024.08.27,2024-08-27,윤성,,,,,,,,,,,,,,,,,,,,,,,,,,트로트,세종
2024 이승철 신곡발매기념 콘서트 “Rock‘n All” - 대전,http://ticketimage.interpark.com/Play/image/large/24/24006048_p.gif,https://ticketimage.interpark.com/Play/image/etc/24/24006048-06.jpg,충남대학교 정심화홀(자세히),,https://tickets.interpark.com/goods/24006048,2024.07.20,2024.07.20,2024-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,트로트,전라
2024 이승철 신곡발매기념 콘서트 “Rock’n All” - 대구,http://ticketimage.interpark.com/Play/image/large/24/24006036_p.gif,https://ticketimage.interpark.com/Play/image/etc/24/24006036-06.jpg,영남대학교 천마아트센터 그랜드홀(자세히),이승철,https://tickets.interpark.com/goods/24006036,2024.07.13,2024.07.13,2024-07-13,이승철,,,,,,,,,,,,,,,,,,,,,,,,,,힙합,경기
2024 이승철 신곡발매기념 콘서트 “Rock’n All” - 부산,http://ticketimage.interpark.com/Play/image/large/24/24008175_p.gif,https://ticketimage.interpark.com/Play/image/etc/24/24008175-04.jpg,부산 드림씨어터(자세히),,https://tickets.interpark.com/goods/24008175,2024.08.17,2024.08.17,2024-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,트로트,속초
2024 이승철 신곡발매기념 콘서트 “Rock’n All” - 인천,http://ticketimage.interpark.com/Play/image/large/24/24008320_p.gif,https://ticketimage.interpark.com/Play/image/etc/24/24008320-01.jpg,인스파이어 아레나(자세히),,https://tickets.interpark.com/goods/24008320,2024.07.27,2024.07.27,2024-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,트로트,제주
2024 이승철 신곡발매기념 콘서트 “Rock’n All” - 창원,http://ticketimage.interpark.com/Play/image/large/24/24006899_p.gif,https://ticketimage.interpark.com/Play/image/etc/24/24006899-02.jpg,성산아트홀 대극장(자세히),,https://tickets.interpark.com/goods/24006899,2024.07.06,2024.07.06,2024-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,발라드,대전
2024 이승철 신곡발매기념 콘서트 “Rock’n All” - 춘천,http://ticketimage.interpark.com/Play/image/large/24/24008274_p.gif,https://ticketimage.interpark.com/Play/image/etc/24/24008274-03.jpg,춘천 강원대학교 백령아트센터(자세히),이승철,https://tickets.interpark.com/goods/24008274,2024.09.21,2024.09.21,2024-09-21,이승철,,,,,,,,,,,,,,,,,,,,,,,,,,트로트,경북
2024 임한별의 별(別) 전국투어 콘서트 〈시작〉 in 고양,http://ticketimage.interpark.com/Play/image/large/24/24006633_p.gif,"https:https://ticketimage.interpark.com/Play/ITM/Data/Modify/2024/5/2024051414580720.jpg, https://ticketimage.interpark.com/Play/image/etc/24/24006633-02.jpg",고양어울림누리 어울림극장(자세히),임한별,https://tickets.interpark.com/goods/24006633,2024.07.20,2024.07.21,2024-07-21,임한별,,,,,,,,,,,,,,,,,,,,,,,,,,내한,대구
2024 임한별의 별(別) 전국투어 콘서트 〈시작〉 in 광주,http://ticketimage.interpark.com/Play/image/large/24/24006685_p.gif,"https:https://ticketimage.interpark.com/Play/ITM/Data/Modify/2024/5/2024051610445467.jpg, https://ticketimage.interpark.com/Play/image/etc/24/24006685-01.jpg",광주예술의전당 대극장(자세히),임한별,https://tickets.interpark.com/goods/24006685,2024.07.27,2024.07.28,2024-07-28,임한별,,,,,,,,,,,,,,,,,,,,,,,,,,그 외,대전
2024 임한별의 별(別) 전국투어 콘서트 〈시작〉 in 부산,http://ticketimage.interpark.com/Play/image/large/24/24006641_p.gif,"https://ticketimage.interpark.com/240066412024/06/04/15b61653.jpg, https://ticketimage.interpark.com/Play/image/etc/24/24006641-02.jpg",소향씨어터 신한카드홀(자세히),임한별,https://tickets.interpark.com/goods/24006641,2024.07.13,2024.07.14,2024-07-14,임한별,,,,,,,,,,,,,,,,,,,,,,,,,,락,인천
2024 제레미 패션 ＆ 게이브 본독 내한공연,http://ticketimage.interpark.com/Play/image/large/24/24006993_p.gif,https://ticketimage.interpark.com/Play/image/etc/24/24006993-01.jpg,KT&G 상상마당 홍대 라이브홀(자세히),,https://tickets.interpark.com/goods/24006993,2024.08.04,2024.08.04,2024-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,댄스,속초
